press_id,cycle_index,activation_no,i_inrush_peak_a,t_inrush_ms,i2t_activation_a2s,t_hf_min,i_anode_a,u_anode_v,damage_true,fuse_blown,split
P26,9,1,919.7,17.05,4808.4,6.62,7.002,7004.4,0.2946,0,test
P26,9,2,874.7,19.05,4858.0,4.35,7.006,7039.0,0.30845,0,test
P26,10,1,906.5,19.16,5248.7,7.07,6.88,7008.2,0.32377,0,test
P26,10,2,922.9,17.17,4874.4,7.53,6.891,7024.9,0.33586,0,test
P26,11,1,902.9,23.3,6333.1,7.21,6.827,7017.5,0.35533,0,test
P26,11,2,866.3,21.84,5464.7,6.07,6.807,6997.4,0.371,0,test
P26,12,1,1051.7,17.14,6321.3,4.98,6.713,6997.8,0.38793,0,test
P26,12,2,845.9,14.57,3475.8,5.11,6.712,7007.0,0.39557,0,test
P26,12,3,854.5,21.53,5238.9,7.82,6.702,7009.2,0.40965,0,test
P26,13,1,981.1,20.56,6597.1,6.59,6.743,7003.5,0.43121,0,test
P26,13,2,904.7,18.36,5008.3,5.56,6.737,6969.8,0.44314,0,test
P26,13,3,887.0,17.99,4717.0,4.96,6.746,6989.7,0.45633,0,test
P26,14,1,970.6,17.74,5569.6,5.57,6.763,7020.1,0.47259,0,test
P26,14,2,791.4,21.31,4449.9,5.26,6.761,7002.3,0.4834,0,test
P26,15,1,971.2,13.33,4190.8,4.75,6.965,6975.9,0.49401,0,test
P26,15,2,976.6,21.89,6959.6,4.38,6.994,6996.1,0.51359,0,test
P26,15,3,1026.3,11.49,4034.5,4.81,6.994,6982.8,0.52304,0,test
P26,16,1,970.5,18.07,5672.3,4.98,6.85,7032.7,0.53891,0,test
P26,16,2,868.9,17.63,4436.2,7.17,6.869,7016.2,0.54839,0,test
P26,17,1,888.0,16.22,4264.6,8.46,6.829,7006.7,0.55763,0,test
P26,17,2,1008.2,20.35,6895.5,9.54,6.82,7002.4,0.57889,0,test
P26,18,1,961.6,12.03,3709.2,5.01,6.688,7024.3,0.5876,0,test
P26,18,2,884.4,21.61,5634.3,5.71,6.701,7019.7,0.60328,0,test
P26,18,3,901.7,16.66,4516.1,4.88,6.719,7017.1,0.61563,0,test
P26,19,1,952.9,18.63,5639.9,6.46,6.924,7023.6,0.63099,0,test
P26,19,2,843.3,13.95,3306.0,7.18,6.916,7027.1,0.63803,0,test
P26,20,1,975.3,20.57,6520.3,7.37,6.827,6978.7,0.65673,0,test
P26,20,2,895.3,12.13,3240.3,6.2,6.839,6987.7,0.66456,0,test
P26,21,1,961.5,13.87,4275.7,3.66,6.9,7008.3,0.67518,0,test
P26,21,2,992.9,15.75,5175.6,4.01,6.9,7023.7,0.6879,0,test
P26,21,3,935.3,14.8,4317.3,5.33,6.905,7001.3,0.69926,0,test
P26,22,1,979.7,21.35,6831.6,4.38,6.845,7010.1,0.71816,0,test
P26,22,2,901.7,17.34,4698.8,5.29,6.854,7002.7,0.72989,0,test
P26,22,3,814.4,21.1,4665.3,5.05,6.851,7017.5,0.74163,0,test
P26,23,1,1019.8,19.7,6830.0,4.01,6.956,6990.9,0.76419,0,test
P26,23,2,876.5,15.71,4022.2,4.21,6.963,6995.9,0.77507,0,test
P26,23,3,849.4,19.86,4776.0,4.64,6.966,7004.2,0.78679,0,test
P26,24,1,1004.6,17.75,5972.3,4.14,6.814,7010.2,0.80478,0,test
P26,24,2,934.8,20.45,5958.2,5.64,6.82,7011.1,0.82303,0,test
P26,24,3,758.9,16.47,3162.4,4.92,6.81,7006.7,0.83014,0,test
P26,25,1,1048.1,13.2,4832.1,4.41,6.78,6982.7,0.84242,0,test
P26,25,2,919.5,19.27,5429.8,3.3,6.79,6994.0,0.85494,0,test
P26,25,3,994.6,22.4,7385.4,3.93,6.778,6979.7,0.88052,0,test
P26,26,1,913.4,16.26,4522.1,7.12,6.823,7013.7,0.89267,0,test
P26,26,2,908.4,18.54,5099.7,6.44,6.817,7010.7,0.90852,0,test
P26,27,1,960.3,15.1,4642.6,6.97,6.872,7013.4,0.91926,0,test
P26,27,2,905.6,20.97,5733.2,6.72,6.869,7019.8,0.93561,0,test
P26,28,1,903.7,21.46,5841.5,4.73,6.851,6982.0,0.94965,0,test
P26,28,2,871.7,17.14,4340.3,5.0,6.891,6994.5,0.95998,0,test
P26,28,3,945.2,20.03,5966.4,4.32,6.864,6987.7,0.9768,0,test
P26,29,1,967.3,16.76,5227.4,4.91,6.711,6981.8,0.99399,0,test
P26,29,2,894.4,14.64,3903.0,4.93,6.692,6976.0,1.0,1,test
P27,1,1,728.9,18.65,3301.8,8.68,6.842,7034.5,0.00879,0,test
P27,1,2,670.0,15.73,2353.7,9.0,6.828,7059.3,0.01501,0,test
P27,2,1,738.7,19.76,3594.5,6.11,6.691,7024.5,0.02516,0,test
P27,2,2,689.7,15.95,2529.5,4.77,6.701,7032.1,0.03322,0,test
P27,2,3,717.7,20.13,3456.6,5.2,6.667,7044.5,0.0438,0,test
P27,3,1,808.3,15.41,3356.1,4.6,6.9,7020.7,0.05232,0,test
P27,3,2,737.2,15.74,2850.7,4.47,6.899,7028.2,0.05864,0,test
P27,3,3,756.6,16.09,3070.5,5.61,6.885,7008.7,0.06673,0,test
P27,4,1,715.8,21.81,3724.8,7.79,7.041,7033.6,0.0787,0,test
P27,4,2,695.0,19.26,3100.9,7.18,7.041,7050.1,0.08618,0,test
P27,5,1,762.3,17.86,3458.4,4.49,6.694,7031.5,0.09612,0,test
P27,5,2,706.8,19.92,3316.8,3.97,6.729,7027.5,0.10493,0,test
P27,5,3,746.9,15.21,2827.1,3.44,6.695,7015.9,0.11303,0,test
P27,6,1,781.0,11.66,2370.4,7.16,6.852,7021.4,0.11987,0,test
P27,6,2,737.5,14.66,2658.9,7.38,6.862,7007.1,0.12634,0,test
P27,7,1,807.9,20.94,4555.3,9.21,6.711,7074.8,0.14122,0,test
P27,7,2,732.8,18.95,3391.7,7.92,6.697,7036.5,0.15057,0,test
P27,8,1,742.5,19.51,3585.9,7.01,6.94,7022.6,0.15998,0,test
P27,8,2,747.1,23.33,4340.2,5.92,6.94,7020.8,0.17217,0,test
P27,8,3,739.6,21.04,3836.9,6.18,6.959,7027.1,0.18359,0,test
P27,9,1,719.9,18.34,3168.6,8.36,6.92,7042.7,0.19162,0,test
P27,9,2,788.2,16.39,3393.5,7.9,6.908,7027.7,0.20136,0,test
P27,10,1,736.2,17.01,3072.9,7.2,6.838,7072.9,0.21049,0,test
P27,10,2,657.6,16.63,2397.1,9.45,6.823,7068.5,0.21596,0,test
P27,11,1,787.0,18.49,3817.7,7.83,6.914,7046.4,0.22641,0,test
P27,11,2,721.8,21.19,3680.2,7.41,6.931,7031.8,0.23669,0,test
P27,12,1,785.7,17.88,3679.4,6.76,6.722,7045.0,0.24789,0,test
P27,12,2,669.7,21.95,3281.4,5.55,6.758,7037.8,0.25577,0,test
P27,13,1,774.8,16.13,3227.1,7.73,6.829,7016.2,0.26485,0,test
P27,13,2,646.1,20.73,2884.8,5.88,6.847,7004.3,0.27329,0,test
P27,14,1,786.3,19.13,3942.1,7.73,6.97,7043.7,0.28602,0,test
P27,14,2,723.7,16.67,2910.6,8.16,6.968,7042.7,0.29415,0,test
P27,15,1,782.6,20.03,4087.9,7.57,6.719,7004.0,0.30574,0,test
P27,15,2,763.3,15.44,2998.9,9.25,6.689,7016.5,0.31374,0,test
P27,16,1,774.5,21.74,4347.2,7.53,6.774,7030.8,0.32771,0,test
P27,16,2,749.2,13.96,2611.4,9.01,6.762,7024.6,0.33417,0,test
P27,17,1,842.8,11.88,2813.8,7.27,6.805,6964.1,0.3407,0,test
P27,17,2,641.8,18.13,2489.4,7.42,6.769,6987.5,0.34611,0,test
P27,18,1,747.4,15.4,2866.9,4.98,6.839,7008.7,0.35305,0,test
P27,18,2,739.4,23.43,4270.7,3.3,6.839,7014.7,0.36619,0,test
P27,18,3,722.1,22.89,3978.8,5.01,6.831,7024.7,0.37769,0,test
P27,19,1,852.7,17.16,4158.1,4.2,6.777,6997.7,0.38868,0,test
P27,19,2,673.4,20.1,3038.6,6.25,6.761,7021.9,0.39574,0,test
P27,19,3,728.3,18.72,3310.0,5.92,6.796,6996.4,0.40414,0,test
P27,20,1,851.3,24.09,5820.1,6.25,6.819,7017.1,0.42251,0,test
P27,20,2,718.3,22.61,3888.1,6.22,6.813,7000.1,0.43421,0,test
P27,21,1,848.0,17.8,4266.8,5.02,6.884,7040.8,0.44635,0,test
P27,21,2,744.4,19.04,3516.7,3.52,6.871,7021.4,0.45694,0,test
P27,21,3,645.1,19.56,2713.7,2.5,6.908,7038.3,0.4648,0,test
P27,22,1,838.8,17.15,4021.8,5.63,6.795,7015.3,0.4774,0,test
P27,22,2,747.2,19.74,3673.8,4.68,6.808,7020.6,0.48812,0,test
P27,22,3,767.7,13.34,2620.3,6.2,6.803,7029.7,0.49456,0,test
P27,23,1,810.0,15.5,3389.3,8.56,6.882,7011.0,0.50534,0,test
P27,23,2,781.4,16.94,3447.8,8.41,6.895,7033.3,0.51469,0,test
P27,24,1,810.4,17.69,3872.1,6.57,6.855,7008.8,0.52603,0,test
P27,24,2,798.0,21.61,4586.6,5.95,6.855,6995.7,0.54136,0,test
P27,25,1,862.0,15.99,3961.4,5.32,6.737,7038.7,0.55076,0,test
P27,25,2,739.1,15.99,2911.0,7.02,6.733,7051.9,0.55657,0,test
P27,25,3,770.5,18.87,3733.7,6.48,6.737,7036.7,0.5673,0,test
P27,26,1,788.7,13.32,2762.5,6.24,6.819,6998.9,0.5742,0,test
P27,26,2,691.5,19.11,3045.9,4.53,6.809,7007.3,0.58142,0,test
P27,26,3,767.7,18.28,3590.0,4.48,6.796,7007.5,0.59015,0,test
P27,27,1,869.4,20.16,5078.9,7.86,6.716,7035.6,0.60543,0,test
P27,27,2,720.9,19.03,3296.3,5.78,6.688,7030.6,0.61544,0,test
P27,28,1,878.7,14.88,3830.1,4.63,6.818,7025.4,0.6264,0,test
P27,28,2,735.2,16.49,2970.5,5.82,6.838,7028.1,0.63325,0,test
P27,29,1,786.3,15.7,3234.7,5.74,6.717,7026.6,0.64041,0,test
P27,29,2,808.4,19.43,4233.3,5.69,6.7,7031.5,0.65308,0,test
P27,29,3,798.9,22.11,4704.1,5.82,6.711,7031.3,0.66897,0,test
P27,30,1,728.8,15.18,2688.2,6.58,6.707,7003.3,0.67643,0,test
P27,30,2,852.6,19.12,4632.1,6.47,6.73,7009.4,0.68828,0,test
P27,31,1,914.9,17.83,4973.5,5.04,6.688,7030.1,0.70413,0,test
P27,31,2,767.0,13.78,2703.4,5.93,6.702,7023.3,0.71152,0,test
P27,31,3,756.7,18.32,3497.1,5.0,6.688,7060.8,0.71985,0,test
P27,32,1,776.3,17.19,3452.6,3.76,6.956,6988.4,0.72979,0,test
P27,32,2,708.1,18.8,3143.1,3.64,6.929,6997.8,0.73888,0,test
P27,32,3,730.2,19.1,3395.3,5.12,6.925,6996.2,0.74842,0,test
P27,33,1,830.0,19.02,4366.4,5.3,6.776,7011.4,0.76239,0,test
P27,33,2,735.3,17.51,3154.6,4.82,6.778,7006.8,0.77153,0,test
P27,33,3,764.3,16.68,3248.6,2.74,6.77,7009.6,0.78068,0,test
P27,34,1,797.3,13.47,2853.5,5.67,6.863,7047.6,0.7885,0,test
P27,34,2,746.9,15.66,2911.8,5.72,6.851,7032.7,0.79658,0,test
P27,34,3,754.3,13.98,2650.4,4.45,6.846,7051.2,0.80362,0,test
P27,35,1,851.7,18.83,4554.3,5.62,6.86,7017.9,0.81909,0,test
P27,35,2,838.6,20.83,4881.9,6.24,6.855,7034.2,0.83055,0,test
P27,36,1,872.7,17.17,4358.4,5.02,6.879,7043.1,0.84343,0,test
P27,36,2,756.1,16.63,3169.6,3.37,6.883,7036.3,0.85199,0,test
P27,36,3,836.2,15.37,3583.3,2.5,6.896,7026.2,0.8629,0,test
P27,37,1,922.7,14.86,4218.5,8.94,6.688,7027.5,0.87546,0,test
P27,37,2,718.0,19.75,3393.4,8.16,6.691,7026.7,0.88492,0,test
P27,38,1,818.1,16.02,3573.4,7.18,6.927,7018.0,0.8957,0,test
P27,38,2,806.7,19.16,4156.6,5.79,6.922,7012.0,0.907,0,test
P27,39,1,884.8,18.97,4949.7,6.86,6.76,7027.3,0.92217,0,test
P27,39,2,781.1,20.62,4192.7,7.56,6.778,7005.8,0.93482,0,test
P27,39,3,832.1,18.79,4337.0,6.23,6.767,7007.0,0.94698,0,test
P27,40,1,918.4,15.74,4425.9,6.95,6.818,7040.4,0.96201,0,test
P27,40,2,774.6,16.37,3274.0,7.17,6.843,7022.6,0.96954,0,test
P27,41,1,834.6,19.01,4413.3,5.67,6.714,7036.6,0.98322,0,test
P27,41,2,825.3,14.91,3385.6,7.7,6.684,7022.6,0.9932,0,test
P27,42,1,829.3,21.15,4848.8,3.71,6.804,7038.3,1.0,0,test
P27,42,2,742.7,16.76,3081.0,4.42,6.823,7043.0,1.0,0,test
P27,42,3,843.3,17.85,4230.0,3.86,6.792,7039.9,1.0,1,test
P28,1,1,710.7,17.67,2975.1,5.82,6.965,7032.3,0.00677,0,train
P28,1,2,688.3,18.75,2961.4,7.38,6.984,7031.7,0.0128,0,train
P28,2,1,716.5,15.46,2646.0,7.75,6.902,7013.8,0.01763,0,train
P28,2,2,600.0,15.91,1909.6,9.7,6.898,7006.0,0.02063,0,train
P28,3,1,741.5,15.05,2758.6,9.29,6.831,7045.7,0.02707,0,train
P28,3,2,662.1,23.9,3492.2,8.61,6.817,7042.6,0.03464,0,train
P28,4,1,752.9,16.84,3182.1,6.72,6.883,7004.5,0.04063,0,train
P28,4,2,694.2,16.03,2575.0,7.43,6.873,7019.1,0.04613,0,train
P28,5,1,737.5,20.05,3634.8,7.28,7.031,7017.2,0.05426,0,train
P28,5,2,709.9,20.1,3375.8,7.58,7.022,7035.8,0.06154,0,train
P28,6,1,797.9,18.08,3836.1,6.06,6.842,7035.3,0.07166,0,train
P28,6,2,684.0,19.29,3008.1,6.22,6.818,7034.7,0.07845,0,train
P28,7,1,699.5,19.48,3177.6,6.01,6.899,7031.4,0.08553,0,train
P28,7,2,714.8,20.85,3550.7,4.98,6.896,7047.3,0.0946,0,train
P28,8,1,761.9,18.18,3517.7,5.43,6.973,7004.3,0.10219,0,train
P28,8,2,663.0,13.56,1986.1,7.82,6.936,7014.4,0.10561,0,train
P28,9,1,720.2,21.08,3644.2,4.66,6.769,7035.1,0.11269,0,train
P28,9,2,654.7,20.62,2946.4,4.3,6.756,7051.0,0.11836,0,train
P28,9,3,645.7,13.4,1862.5,3.96,6.77,7032.2,0.12177,0,train
P28,10,1,823.7,22.73,5141.2,5.44,7.086,7011.5,0.13533,0,train
P28,10,2,662.5,17.79,2602.2,6.23,7.066,7010.0,0.14071,0,train
P28,11,1,816.6,20.67,4594.4,5.79,6.958,7039.3,0.15226,0,train
P28,11,2,654.3,18.29,2610.4,5.06,6.986,7031.0,0.15716,0,train
P28,11,3,695.3,18.97,3057.2,5.64,7.0,7046.1,0.16467,0,train
P28,12,1,668.5,20.25,3017.3,7.03,6.837,7017.4,0.16999,0,train
P28,12,2,702.3,19.83,3261.4,8.91,6.812,6984.9,0.1764,0,train
P28,13,1,797.4,19.17,4064.0,5.57,6.983,6978.5,0.18777,0,train
P28,13,2,690.2,20.85,3310.6,5.89,7.012,7004.5,0.1965,0,train
P28,13,3,679.2,12.96,1993.3,5.26,7.023,7002.1,0.19942,0,train
P28,14,1,748.4,23.14,4320.3,3.63,6.831,7029.0,0.20927,0,train
P28,14,2,745.1,19.75,3654.6,6.46,6.85,7022.6,0.21845,0,train
P28,14,3,657.5,23.48,3383.2,4.4,6.846,7024.8,0.22647,0,train
P28,15,1,728.5,20.56,3638.0,5.21,6.976,6998.3,0.2335,0,train
P28,15,2,719.8,21.1,3644.9,5.39,6.963,7008.2,0.24132,0,train
P28,16,1,809.4,18.38,4013.2,4.8,7.073,7025.3,0.25085,0,train
P28,16,2,749.5,17.09,3199.2,5.21,7.072,7006.8,0.2571,0,train
P28,16,3,668.9,15.84,2363.2,4.71,7.056,7026.4,0.26189,0,train
P28,17,1,729.8,18.41,3269.0,5.55,6.779,7011.7,0.26923,0,train
P28,17,2,709.7,15.96,2678.8,4.18,6.768,7003.7,0.27453,0,train
P28,17,3,649.2,19.8,2780.8,3.84,6.774,7018.9,0.27975,0,train
P28,18,1,833.3,20.21,4677.4,2.93,6.858,7014.8,0.29061,0,train
P28,18,2,756.7,19.94,3807.3,4.5,6.857,7014.3,0.2986,0,train
P28,18,3,646.0,19.54,2718.2,3.53,6.874,7028.5,0.30406,0,train
P28,19,1,755.9,16.29,3103.0,6.45,6.878,7030.2,0.31104,0,train
P28,19,2,760.3,16.39,3157.5,6.31,6.889,7044.2,0.31816,0,train
P28,20,1,793.8,14.08,2958.0,6.66,6.953,7025.3,0.32474,0,train
P28,20,2,740.2,20.0,3651.9,6.14,6.933,7001.0,0.33275,0,train
P28,21,1,807.8,20.87,4539.7,5.62,6.872,7009.5,0.3452,0,train
P28,21,2,749.0,15.42,2883.2,4.05,6.887,7019.6,0.35104,0,train
P28,21,3,636.8,20.69,2796.8,6.42,6.878,7008.6,0.35758,0,train
P28,22,1,726.8,15.65,2755.2,4.34,6.882,7005.1,0.36251,0,train
P28,22,2,714.3,19.27,3277.1,4.8,6.897,7013.0,0.36986,0,train
P28,23,1,776.9,22.61,4548.8,8.17,6.881,7013.5,0.38213,0,train
P28,23,2,651.8,15.49,2193.7,8.81,6.863,7004.5,0.38644,0,train
P28,24,1,819.7,14.1,3157.1,4.86,6.903,7028.9,0.39213,0,train
P28,24,2,699.7,14.25,2326.0,5.05,6.896,7011.0,0.39687,0,train
P28,24,3,704.7,18.44,3053.5,3.29,6.882,7043.6,0.40366,0,train
P28,25,1,768.4,18.37,3615.4,3.15,6.883,6996.6,0.41072,0,train
P28,25,2,739.3,20.67,3765.8,2.5,6.874,7011.1,0.4192,0,train
P28,25,3,753.6,17.41,3295.5,4.48,6.889,7002.5,0.42602,0,train
P28,26,1,823.2,16.48,3721.6,4.1,6.895,7032.3,0.43553,0,train
P28,26,2,736.0,14.2,2563.9,2.57,6.908,7023.8,0.44113,0,train
P28,26,3,690.1,17.12,2716.9,5.44,6.916,7034.3,0.44731,0,train
P28,27,1,815.6,15.46,3427.3,6.45,6.923,7002.9,0.45574,0,train
P28,27,2,713.0,16.59,2810.7,8.98,6.948,7001.5,0.46194,0,train
P28,28,1,795.9,16.58,3500.1,6.33,6.926,6997.6,0.47114,0,train
P28,28,2,729.4,21.98,3897.7,7.37,6.922,7004.3,0.47982,0,train
P28,29,1,767.5,19.65,3857.8,7.24,6.803,7076.6,0.48847,0,train
P28,29,2,754.4,18.96,3596.1,4.49,6.809,7073.5,0.4973,0,train
P28,29,3,731.7,12.04,2148.8,5.12,6.802,7068.6,0.50172,0,train
P28,30,1,877.6,10.82,2778.7,3.84,6.866,7013.4,0.50694,0,train
P28,30,2,759.3,20.25,3891.6,3.71,6.879,6996.2,0.51506,0,train
P28,30,3,717.9,24.69,4241.2,3.71,6.853,7029.0,0.52531,0,train
P28,31,1,839.0,17.76,4168.5,5.81,6.919,7002.0,0.53615,0,train
P28,31,2,740.3,18.97,3464.7,6.55,6.922,6999.9,0.54432,0,train
P28,31,3,772.0,19.71,3914.7,3.9,6.927,7018.0,0.55324,0,train
P28,32,1,828.7,15.67,3588.4,3.87,6.937,7032.8,0.56046,0,train
P28,32,2,741.5,18.62,3411.9,5.45,6.952,7023.8,0.56894,0,train
P28,32,3,728.6,17.71,3134.3,3.52,6.955,7009.6,0.57585,0,train
P28,33,1,856.0,19.08,4659.3,4.65,6.936,7043.3,0.58701,0,train
P28,33,2,772.7,18.15,3611.8,5.39,6.931,7026.5,0.59589,0,train
P28,34,1,789.3,19.88,4128.1,7.58,6.899,7012.9,0.60542,0,train
P28,34,2,730.1,19.41,3448.4,7.09,6.913,7032.6,0.61348,0,train
P28,35,1,789.7,16.48,3424.5,11.0,6.97,7034.7,0.62087,0,train
P28,35,2,773.8,15.7,3133.2,9.82,6.956,7023.1,0.62734,0,train
P28,36,1,802.2,17.25,3701.0,7.26,6.898,7013.0,0.63465,0,train
P28,36,2,715.5,15.46,2637.5,6.17,6.903,7038.0,0.64078,0,train
P28,37,1,863.4,17.89,4445.3,5.53,6.802,7063.0,0.65276,0,train
P28,37,2,682.0,18.56,2878.1,3.69,6.817,7040.8,0.65831,0,train
P28,37,3,739.2,19.62,3572.7,5.6,6.819,7043.7,0.66672,0,train
P28,38,1,740.9,18.31,3350.8,8.11,6.866,6999.6,0.6747,0,train
P28,38,2,713.3,17.78,3015.1,8.5,6.843,7013.8,0.67966,0,train
P28,39,1,781.7,24.22,4933.4,6.59,6.703,7019.0,0.6925,0,train
P28,39,2,779.6,17.19,3483.1,5.5,6.725,7033.3,0.70086,0,train
P28,40,1,915.1,17.88,4989.2,7.17,7.014,7037.5,0.7131,0,train
P28,40,2,673.6,20.35,3077.5,6.79,6.998,7030.5,0.71928,0,train
P28,41,1,884.4,15.25,3975.5,5.79,6.985,7025.7,0.72772,0,train
P28,41,2,776.1,19.17,3849.2,5.65,7.008,7042.1,0.73773,0,train
P28,42,1,915.0,18.4,5133.9,4.14,6.769,7020.5,0.74982,0,train
P28,42,2,743.4,19.03,3506.0,5.1,6.778,7018.8,0.75731,0,train
P28,42,3,771.3,18.06,3581.9,5.15,6.759,7035.4,0.76575,0,train
P28,43,1,864.6,21.78,5428.4,8.15,6.815,7038.3,0.77844,0,train
P28,43,2,760.4,16.24,3131.2,8.14,6.808,7025.9,0.78446,0,train
P28,44,1,870.3,16.46,4156.3,6.56,6.915,7035.8,0.79435,0,train
P28,44,2,774.8,17.64,3529.0,5.9,6.934,7034.1,0.80231,0,train
P28,45,1,920.6,17.66,4989.8,7.48,6.807,7008.3,0.8161,0,train
P28,45,2,790.9,23.73,4947.6,7.22,6.814,6999.3,0.8285,0,train
P28,46,1,859.0,17.04,4190.3,7.02,6.956,7024.3,0.83836,0,train
P28,46,2,732.9,21.22,3798.8,7.13,6.94,6996.3,0.84739,0,train
P28,46,3,818.6,13.78,3078.0,7.24,6.953,7025.2,0.85334,0,train
P28,47,1,892.4,20.38,5409.2,7.93,6.915,7003.4,0.86746,0,train
P28,47,2,793.2,16.22,3402.2,6.75,6.931,6995.1,0.875,0,train
P28,48,1,855.0,14.37,3501.4,5.13,6.724,7012.2,0.88277,0,train
P28,48,2,686.0,15.73,2467.1,7.52,6.728,7017.9,0.8883,0,train
P28,49,1,846.0,17.15,4090.3,7.16,6.851,7027.1,0.89821,0,train
P28,49,2,803.9,17.94,3864.5,9.11,6.844,7033.9,0.90695,0,train
P28,50,1,868.8,17.63,4434.7,6.8,6.756,7031.5,0.91633,0,train
P28,50,2,728.7,19.18,3394.9,5.83,6.735,7024.4,0.92381,0,train
P28,51,1,803.2,22.8,4904.3,7.25,6.951,7014.1,0.93544,0,train
P28,51,2,770.8,16.09,3186.1,5.57,6.947,7004.1,0.94232,0,train
P28,52,1,771.6,15.63,3102.2,6.45,6.814,7030.6,0.94998,0,train
P28,52,2,792.5,14.28,2989.8,5.73,6.811,7044.7,0.95712,0,train
P28,53,1,834.0,16.74,3881.2,3.67,6.833,7025.7,0.96509,0,train
P28,53,2,726.4,20.17,3547.6,4.44,6.834,7015.1,0.97307,0,train
P28,53,3,767.1,15.46,3032.3,4.89,6.834,7005.1,0.98112,0,train
P28,54,1,836.1,15.1,3517.7,5.72,7.075,7051.8,0.98954,0,train
P28,54,2,836.6,17.44,4069.0,4.27,7.056,7065.0,0.9998,0,train
P28,55,1,860.0,15.69,3868.5,4.77,6.82,7037.0,1.0,0,train
P28,55,2,824.7,16.88,3828.3,4.82,6.818,7021.5,1.0,0,train
P28,55,3,739.9,19.78,3610.3,4.34,6.838,7026.0,1.0,1,train
P29,1,1,877.0,13.59,3484.6,4.79,6.771,7040.3,0.008,0,train
P29,1,2,799.0,17.71,3769.7,6.73,6.783,7032.7,0.01584,0,train
P29,2,1,847.9,15.0,3593.8,7.58,6.821,7022.5,0.02425,0,train
P29,2,2,752.6,19.65,3710.3,6.24,6.832,7015.1,0.03253,0,train
P29,2,3,784.5,15.9,3260.9,5.94,6.81,7029.8,0.03827,0,train
P29,3,1,815.7,18.18,4032.7,7.51,6.774,7001.0,0.04702,0,train
P29,3,2,682.3,17.86,2772.3,8.94,6.75,7003.8,0.05292,0,train
P29,4,1,891.1,16.67,4412.9,8.98,6.919,7005.1,0.06578,0,train
P29,4,2,728.4,16.09,2845.5,7.06,6.937,7017.2,0.0725,0,train
P29,5,1,847.7,17.91,4290.8,7.06,7.003,6994.7,0.08105,0,train
P29,5,2,748.8,22.42,4191.0,5.83,7.047,6993.0,0.08981,0,train
P29,6,1,787.9,18.03,3731.2,4.14,6.963,7042.7,0.09776,0,train
P29,6,2,751.8,17.81,3354.5,6.42,6.974,7030.5,0.10465,0,train
P29,6,3,801.9,15.28,3275.9,4.44,6.954,7034.3,0.11185,0,train
P29,7,1,818.1,18.51,4130.0,4.4,6.959,7037.7,0.12133,0,train
P29,7,2,755.5,19.66,3741.0,4.32,6.985,7033.2,0.1293,0,train
P29,7,3,808.8,14.84,3237.0,3.14,6.988,7034.6,0.13404,0,train
P29,8,1,791.3,16.14,3368.2,4.64,6.705,7020.8,0.14031,0,train
P29,8,2,758.3,16.49,3161.2,4.53,6.725,7020.6,0.14695,0,train
P29,8,3,830.0,22.99,5278.9,3.43,6.706,7003.3,0.16146,0,train
P29,9,1,764.8,20.88,4070.8,8.41,6.77,6993.7,0.16994,0,train
P29,9,2,733.6,17.4,3121.5,7.19,6.766,7004.9,0.17631,0,train
P29,10,1,852.3,17.85,4321.4,7.07,6.843,7038.9,0.18584,0,train
P29,10,2,784.3,16.58,3398.8,6.42,6.862,7021.4,0.19376,0,train
P29,11,1,901.0,14.21,3844.7,7.12,6.952,7009.3,0.2032,0,train
P29,11,2,820.0,19.17,4297.4,6.6,6.948,7022.7,0.21247,0,train
P29,12,1,883.8,20.39,5308.5,7.87,6.831,7024.7,0.22257,0,train
P29,12,2,741.9,18.5,3395.1,7.17,6.822,7012.3,0.23081,0,train
P29,13,1,803.3,17.1,3679.1,5.67,6.916,7035.1,0.23812,0,train
P29,13,2,746.3,19.6,3638.8,6.43,6.904,7018.9,0.24565,0,train
P29,13,3,897.1,17.99,4827.7,5.5,6.93,7011.0,0.25778,0,train
P29,14,1,791.1,19.8,4131.1,6.5,6.862,7034.6,0.26638,0,train
P29,14,2,779.1,17.44,3528.2,7.4,6.851,7056.0,0.27349,0,train
P29,15,1,843.3,14.94,3540.4,5.81,6.819,7014.5,0.2815,0,train
P29,15,2,787.7,20.52,4243.9,7.3,6.821,7019.8,0.29231,0,train
P29,16,1,830.3,17.9,4112.8,9.16,6.982,7014.3,0.30165,0,train
P29,16,2,766.0,14.84,2903.0,7.23,6.992,7013.0,0.30845,0,train
P29,17,1,857.6,18.59,4556.3,8.64,6.905,7003.6,0.32088,0,train
P29,17,2,791.9,18.22,3808.6,6.95,6.896,7009.0,0.32851,0,train
P29,18,1,886.8,16.96,4445.3,7.92,6.922,7016.2,0.33858,0,train
P29,18,2,768.0,19.67,3866.5,4.95,6.924,7024.7,0.34689,0,train
P29,19,1,839.1,12.22,2868.5,6.06,7.019,7010.4,0.35374,0,train
P29,19,2,746.8,20.75,3858.4,4.48,6.989,7013.2,0.36257,0,train
P29,20,1,826.5,20.57,4682.8,8.27,6.81,7001.6,0.37527,0,train
P29,20,2,729.8,15.45,2742.5,8.06,6.825,7004.1,0.3816,0,train
P29,21,1,969.6,15.92,4988.8,5.82,6.815,7052.8,0.39476,0,train
P29,21,2,805.8,18.53,4011.1,6.27,6.81,7050.5,0.40405,0,train
