press_id,press_model,cycle_index,ts_start,shift,glue_type,wood_species,wood_moisture_pct,charge_thickness_mm,charge_area_m2,cycle_duration_min,n_activations,t_hf_total_min,u_anode_v_mean,u_anode_v_std,i_anode_a_mean,i_anode_a_max,p_anode_kw,i_prim_rms_a,cos_phi,u_ripple_v,i_inrush_peak_a_max,t_inrush_ms_mean,i2t_cycle_a2s,i2t_cum_a2s,t_hall_c,t_cabinet_c,t_fuse_holder_c,dt_fuse_cabinet_k,r_fuse_est_mohm,press_hours_total,hydraulic_pressure_bar,glue_batch_id,fuse_blown,damage_true,rul_cycles,blow_within_5,censored,split
P27,HFP-3200,33,2025-03-03 11:21,F,PVAc_D4,Buche,9.59,30.0,2.643,67.7,3,12.86,7018.4,5.81,6.777,6.791,47.56,83.58,0.9126,53.38,830.0,17.73,10769.6,278531.9,16.06,23.54,40.29,16.75,0.9898,10995.5,172.4,B1656,0,0.78068,9,0,0,test
P27,HFP-3200,34,2025-03-03 12:44,F,PVAc_D4,Buche,10.83,38.0,2.422,73.9,3,15.84,7042.6,6.01,6.843,6.869,48.2,85.23,0.9068,50.5,797.3,14.37,8415.7,286947.6,14.62,22.74,39.18,16.43,0.5979,10996.7,169.8,B3136,0,0.80362,8,0,0,test
P27,HFP-3200,35,2025-03-03 14:07,S,PVAc_D4,Fichte,11.92,25.0,2.238,59.8,2,11.86,7030.5,7.23,6.849,6.883,48.15,85.1,0.9074,57.79,851.7,19.83,9436.2,296383.8,15.11,24.31,40.51,16.2,0.9403,10997.7,186.4,B3558,0,0.83055,7,0,0,test
P27,HFP-3200,36,2025-03-03 15:24,S,PVAc_D4,Fichte,11.38,18.0,3.1,54.8,3,10.89,7029.7,8.79,6.889,6.912,48.43,86.61,0.8968,56.23,872.7,16.39,11111.3,307495.1,17.93,26.17,44.8,18.64,0.9343,10998.6,184.8,B6060,0,0.8629,6,0,0,test
P27,HFP-3200,37,2025-03-03 16:32,S,PVAc_D4,Eiche,8.87,38.0,2.308,68.3,2,17.1,7013.7,7.67,6.7,6.707,46.99,83.14,0.9065,59.28,922.7,17.31,7611.8,315106.9,17.09,25.72,44.24,18.53,0.7722,10999.7,181.5,B7550,0,0.88492,5,0,0,test
P27,HFP-3200,38,2025-03-03 17:51,S,PVAc_D3,Buche,12.0,25.0,2.113,59.3,2,12.97,7019.3,8.56,6.932,6.965,48.66,86.47,0.9025,53.43,818.1,17.59,7730.0,322836.9,15.39,23.53,44.11,20.57,1.0401,11000.7,183.6,B5914,0,0.907,4,1,0,test
P27,HFP-3200,39,2025-03-03 19:10,S,PUR,Fichte,10.46,38.0,1.55,72.6,3,20.65,7013.2,12.47,6.76,6.797,47.41,84.09,0.9043,55.58,884.8,19.46,13479.3,336316.3,16.17,24.67,40.67,16.0,1.0608,11001.9,193.5,B5006,0,0.94698,3,1,0,test
P27,HFP-3200,40,2025-03-03 20:37,S,PUR,Buche,11.33,22.0,2.231,62.5,2,14.11,7030.7,9.44,6.828,6.876,48.0,85.46,0.9008,48.31,918.4,16.06,7700.0,344016.2,14.65,21.95,44.74,22.79,0.6701,11003.0,179.8,B9687,0,0.96954,2,1,0,test
P27,HFP-3200,41,2025-03-03 21:55,S,PVAc_D3,Buche,9.19,22.0,2.44,61.3,2,13.38,7039.8,13.31,6.7,6.716,47.17,83.38,0.9072,62.53,834.6,16.96,7798.8,351815.1,14.77,23.5,43.74,20.24,0.7963,11004.0,181.8,B5182,0,0.9932,1,1,0,test
P27,HFP-3200,42,2025-03-03 23:09,N,PVAc_D4,Eiche,11.35,25.0,2.005,56.1,3,11.99,7043.4,9.19,6.815,6.834,48.0,84.1,0.9153,54.23,843.3,18.58,12159.8,363974.9,14.34,23.73,46.12,22.39,1.0444,11004.9,161.5,B6093,1,1.0,0,1,0,test
P28,HFP-2400,1,2025-01-11 20:00,S,PVAc_D3,Fichte,11.9,22.0,2.618,60.1,2,13.2,7028.1,10.83,6.961,6.987,48.93,85.15,0.9215,45.89,710.7,18.21,5936.5,5936.5,13.0,25.28,28.21,2.94,0.6201,20448.5,182.3,B5099,0,0.0128,54,0,0,train
P28,HFP-2400,2,2025-01-11 21:10,S,PVAc_D4,Esche,10.94,38.0,1.993,74.1,2,17.45,7006.4,9.21,6.886,6.915,48.25,83.27,0.9293,49.15,716.5,15.69,4555.5,10492.0,11.03,20.54,24.13,3.59,0.6538,20449.7,182.2,B8328,0,0.02063,53,0,0,train
P28,HFP-2400,3,2025-01-11 22:42,N,PVAc_D4,Fichte,9.5,38.0,2.155,73.4,2,17.9,7039.1,12.35,6.83,6.862,48.08,83.91,0.9189,45.23,741.5,19.48,6250.8,16742.9,12.08,21.69,27.2,5.52,0.5239,20450.9,179.8,B1323,0,0.03464,52,0,0,train
P28,HFP-2400,4,2025-01-12 00:12,N,PUR,Fichte,10.51,25.0,1.749,55.5,2,14.15,7016.1,13.65,6.875,6.913,48.24,83.02,0.9318,39.53,752.9,16.44,5757.0,22499.9,10.35,20.8,23.7,2.9,0.8062,20451.8,165.1,B7667,0,0.04613,51,0,0,train
P28,HFP-2400,5,2025-01-12 01:23,N,PUR,Buche,11.38,18.0,2.827,54.9,2,14.85,7020.0,8.33,7.028,7.055,49.34,86.54,0.9143,46.78,737.5,20.07,7010.6,29510.5,12.39,23.48,29.56,6.08,0.4155,20452.8,163.8,B2447,0,0.06154,50,0,0,train
P28,HFP-2400,6,2025-01-12 02:37,N,PVAc_D4,Eiche,10.07,25.0,2.615,58.5,2,12.28,7029.4,6.64,6.83,6.833,48.01,83.44,0.9228,43.96,797.9,18.68,6844.2,36354.7,9.03,19.97,18.81,-1.16,0.5886,20453.7,182.0,B1424,0,0.07845,49,0,0,train
P28,HFP-2400,7,2025-01-12 03:56,N,PVAc_D4,Esche,10.79,18.0,2.868,58.2,2,10.99,7033.6,10.94,6.895,6.946,48.5,84.26,0.9231,50.15,714.8,20.17,6728.3,43083.0,10.0,21.95,21.34,-0.61,0.6747,20454.7,192.9,B6773,0,0.0946,48,0,0,train
P28,HFP-2400,8,2025-01-12 05:08,N,PVAc_D3,Esche,11.27,25.0,2.956,60.2,2,13.25,6994.0,10.07,6.951,6.993,48.61,83.82,0.9302,40.58,761.9,15.87,5503.8,48586.9,10.12,19.65,19.67,0.02,0.726,20455.7,179.9,B5279,0,0.10561,47,0,0,train
P28,HFP-2400,9,2025-01-12 06:27,F,PVAc_D4,Esche,8.83,22.0,2.056,58.5,3,12.92,7041.6,10.15,6.759,6.801,47.6,83.94,0.9094,45.1,720.2,18.37,8453.1,57040.0,11.03,23.89,23.04,-0.85,0.6597,20456.7,179.7,B5789,0,0.12177,46,0,0,train
P28,HFP-2400,10,2025-01-12 07:45,F,PVAc_D4,Fichte,14.0,22.0,3.009,54.8,2,11.67,7012.0,7.57,7.081,7.111,49.65,86.51,0.9205,48.0,823.7,20.26,7743.4,64783.4,10.89,23.14,25.64,2.5,0.4929,20457.6,161.7,B9305,0,0.14071,45,0,0,train
P28,HFP-2400,11,2025-01-12 08:51,F,PVAc_D3,Esche,11.37,38.0,2.639,66.9,3,16.49,7034.0,12.14,6.969,6.991,49.02,85.52,0.9192,42.2,816.6,19.31,10262.1,75045.4,12.44,24.68,26.26,1.58,0.7222,20458.7,181.1,B8860,0,0.16467,44,0,0,train
P28,HFP-2400,12,2025-01-12 10:12,F,PUR,Esche,8.64,25.0,2.548,63.7,2,15.94,7002.9,10.16,6.817,6.874,47.74,82.47,0.9284,53.32,702.3,20.04,6278.7,81324.1,11.39,21.14,27.54,6.4,0.7113,20459.8,186.7,B6682,0,0.1764,43,0,0,train
P28,HFP-2400,13,2025-01-12 11:30,F,PUR,Eiche,12.41,22.0,1.916,59.6,3,16.73,6997.0,10.73,7.011,7.031,49.06,85.8,0.9169,49.34,797.4,17.66,9367.9,90692.0,13.61,24.47,25.79,1.32,0.8143,20460.8,165.7,B8964,0,0.19942,42,0,0,train
P28,HFP-2400,14,2025-01-12 12:49,F,PVAc_D3,Eiche,10.85,38.0,2.285,73.0,3,14.49,7029.5,10.26,6.849,6.858,48.14,84.03,0.9189,48.9,748.4,22.12,11358.0,102050.1,13.72,25.86,30.71,4.85,0.7117,20462.0,184.3,B6045,0,0.22647,41,0,0,train
P28,HFP-2400,15,2025-01-12 14:12,S,PVAc_D4,Eiche,12.8,18.0,2.06,50.6,2,10.6,6992.3,7.3,6.964,6.968,48.69,84.83,0.9206,51.04,728.5,20.83,7282.8,109332.9,12.75,23.86,23.44,-0.42,0.9666,20462.8,171.9,B9824,0,0.24132,40,0,0,train
P28,HFP-2400,16,2025-01-12 15:12,S,PUR,Buche,11.8,22.0,2.98,57.9,3,14.72,7031.2,10.95,7.065,7.094,49.67,86.12,0.925,51.1,809.4,17.1,9575.7,118908.7,13.75,24.31,27.72,3.41,0.6453,20463.8,170.1,B4739,0,0.26189,39,0,0,train
P28,HFP-2400,17,2025-01-12 16:24,S,PVAc_D3,Eiche,8.87,25.0,2.005,59.4,3,13.56,7006.4,5.35,6.764,6.796,47.39,81.76,0.9296,49.2,729.8,18.06,8728.6,127637.3,13.69,24.32,26.46,2.14,1.125,20464.8,171.6,B5711,0,0.27975,38,0,0,train
P28,HFP-2400,18,2025-01-12 17:43,S,PVAc_D4,Eiche,10.25,22.0,2.562,62.1,3,10.95,7016.1,11.73,6.862,6.88,48.15,84.55,0.9133,52.32,833.3,19.9,11202.9,138840.2,13.51,26.77,25.32,-1.45,0.9305,20465.8,173.1,B5961,0,0.30406,37,0,0,train
P28,HFP-2400,19,2025-01-12 19:02,S,PUR,Eiche,10.29,18.0,2.23,61.8,2,12.76,7035.3,8.66,6.88,6.922,48.4,84.7,0.9165,49.36,760.3,16.34,6260.5,145100.7,13.19,25.25,28.42,3.17,0.643,20466.8,177.7,B6903,0,0.31816,36,0,0,train
P28,HFP-2400,20,2025-01-12 20:12,S,PVAc_D4,Eiche,12.36,25.0,2.269,56.7,2,12.8,7021.4,8.18,6.946,6.974,48.77,85.56,0.9141,51.3,793.8,17.04,6609.9,151710.6,14.0,26.91,30.73,3.82,0.9269,20467.8,174.8,B3940,0,0.33275,35,0,0,train
P28,HFP-2400,21,2025-01-12 21:18,S,PUR,Esche,10.42,25.0,2.58,63.6,3,16.09,7005.4,9.26,6.881,6.924,48.2,83.39,0.927,48.49,807.8,18.99,10219.7,161930.2,12.07,20.2,26.77,6.57,0.7231,20468.9,177.1,B8109,0,0.35758,34,0,0,train
P28,HFP-2400,22,2025-01-12 22:30,N,PVAc_D4,Fichte,10.11,18.0,2.548,47.9,2,9.14,7006.6,7.58,6.888,6.91,48.26,84.21,0.9191,52.31,726.8,17.46,6032.2,167962.5,11.66,22.25,26.43,4.18,0.6647,20469.7,177.3,B1559,0,0.36986,33,0,0,train
P28,HFP-2400,23,2025-01-12 23:33,N,PVAc_D3,Eiche,10.8,38.0,1.824,66.1,2,16.99,7005.8,8.41,6.879,6.899,48.2,85.2,0.9072,56.49,776.9,19.05,6742.5,174705.0,11.1,25.23,27.29,2.06,0.5432,20470.8,177.6,B9795,0,0.38644,32,0,0,train
P28,HFP-2400,24,2025-01-13 00:57,N,PVAc_D4,Fichte,11.31,22.0,2.071,57.5,3,13.2,7026.7,7.94,6.881,6.912,48.35,84.57,0.917,53.73,819.7,15.6,8536.6,183241.7,10.44,23.92,28.69,4.77,0.7029,20471.7,175.3,B8898,0,0.40366,31,0,0,train
P28,HFP-2400,25,2025-01-13 02:05,N,PVAc_D3,Esche,10.05,18.0,2.557,51.4,3,10.13,7000.6,7.73,6.876,6.92,48.14,83.56,0.9239,52.13,768.4,18.82,10676.7,193918.4,8.58,20.59,22.65,2.05,0.6593,20472.6,173.8,B5795,0,0.42602,30,0,0,train
P28,HFP-2400,26,2025-01-13 03:04,N,PVAc_D4,Buche,11.38,25.0,2.506,62.9,3,12.11,7035.7,12.02,6.9,6.947,48.55,85.66,0.9089,53.62,823.2,15.93,9002.3,202920.7,8.3,19.35,27.95,8.6,0.8251,20473.6,186.4,B3189,0,0.44731,29,0,0,train
P28,HFP-2400,27,2025-01-13 04:22,N,PVAc_D4,Esche,11.45,38.0,2.299,75.0,2,15.43,6999.1,10.54,6.924,6.957,48.46,85.77,0.9062,55.83,815.6,16.02,6238.0,209158.8,8.37,20.45,21.3,0.85,1.0326,20474.9,182.7,B2858,0,0.46194,28,0,0,train
P28,HFP-2400,28,2025-01-13 05:55,N,PVAc_D3,Eiche,10.96,30.0,2.341,65.0,2,13.7,7012.2,6.28,6.932,6.97,48.61,85.56,0.9112,56.18,795.9,19.28,7397.8,216556.5,9.01,23.58,26.43,2.84,1.0204,20475.9,184.5,B3191,0,0.47982,27,0,0,train
P28,HFP-2400,29,2025-01-13 07:16,F,PUR,Esche,8.05,38.0,2.611,71.0,3,16.85,7064.3,10.46,6.809,6.838,48.1,84.65,0.9113,51.82,767.5,16.88,9602.7,226159.2,11.77,23.79,25.74,1.94,0.9497,20477.1,180.5,B5956,0,0.50172,26,0,0,train
P28,HFP-2400,30,2025-01-13 08:41,F,PVAc_D4,Esche,10.34,22.0,2.571,57.1,3,11.27,7003.8,11.83,6.87,6.894,48.12,84.28,0.9156,52.82,877.6,18.59,10911.5,237070.7,11.44,21.18,25.22,4.04,0.6363,20478.1,169.7,B7587,0,0.52531,25,0,0,train
P28,HFP-2400,31,2025-01-13 09:53,F,PUR,Buche,9.58,30.0,2.688,64.8,3,16.26,7002.8,8.65,6.927,6.998,48.51,84.22,0.9238,56.02,839.0,18.81,11548.0,248618.6,12.1,24.23,28.11,3.88,0.9673,20479.2,169.5,B6797,0,0.55324,24,0,0,train
P28,HFP-2400,32,2025-01-13 11:16,F,PVAc_D3,Eiche,12.74,30.0,2.402,61.8,3,12.84,7020.2,7.6,6.952,6.981,48.8,86.31,0.9069,45.74,828.7,17.33,10134.6,258753.3,14.14,24.89,27.91,3.03,0.7741,20480.2,183.2,B6341,0,0.57585,23,0,0,train
P28,HFP-2400,33,2025-01-13 12:33,F,PVAc_D4,Esche,10.46,18.0,2.374,55.4,2,10.04,7014.2,13.86,6.936,6.983,48.65,86.07,0.9065,51.02,856.0,18.61,8271.1,267024.4,15.19,27.56,29.51,1.94,0.8886,20481.1,168.0,B1600,0,0.59589,22,0,0,train
P28,HFP-2400,34,2025-01-13 13:44,F,PVAc_D4,Fichte,10.64,30.0,2.469,64.8,2,14.67,7020.7,10.69,6.905,6.932,48.48,85.16,0.913,54.63,789.3,19.64,7576.5,274600.9,13.39,24.77,32.13,7.36,0.9379,20482.2,173.0,B2230,0,0.61348,21,0,0,train
P28,HFP-2400,35,2025-01-13 15:00,S,PUR,Fichte,11.26,38.0,2.252,71.0,2,20.82,7015.5,11.85,6.959,7.0,48.82,85.89,0.9115,60.51,789.7,16.09,6557.7,281158.6,16.84,25.69,36.14,10.45,1.076,20483.4,177.1,B3149,0,0.62734,20,0,0,train
P28,HFP-2400,36,2025-01-13 16:32,S,PUR,Fichte,11.57,18.0,1.889,58.1,2,13.44,7013.9,10.15,6.906,6.934,48.44,85.38,0.9099,54.33,802.2,16.35,6338.5,287497.1,14.64,26.57,35.2,8.63,0.83,20484.3,185.6,B7961,0,0.64078,19,0,0,train
P28,HFP-2400,37,2025-01-13 17:41,S,PUR,Fichte,8.37,30.0,2.709,64.8,3,14.82,7047.0,9.29,6.819,6.839,48.05,85.88,0.8973,52.97,863.4,18.69,10896.0,298393.2,13.21,22.31,30.6,8.29,0.7529,20485.4,173.7,B3541,0,0.66672,18,0,0,train
P28,HFP-2400,38,2025-01-13 19:06,S,PVAc_D4,Buche,10.17,38.0,2.245,66.1,2,16.61,7003.7,7.28,6.847,6.866,47.96,85.21,0.9025,49.87,740.9,18.05,6365.8,304759.0,12.92,21.78,30.34,8.56,1.0474,20486.5,181.4,B7638,0,0.67966,17,0,0,train
P28,HFP-2400,39,2025-01-13 20:23,S,PVAc_D3,Fichte,7.8,22.0,2.567,57.4,2,12.08,7038.1,6.36,6.706,6.73,47.2,83.35,0.9082,57.33,781.7,20.71,8416.5,313175.5,12.01,23.81,28.63,4.81,0.8125,20487.5,183.7,B7762,0,0.70086,16,0,0,train
P28,HFP-2400,40,2025-01-13 21:41,S,PVAc_D3,Eiche,12.69,30.0,2.368,65.8,2,13.96,7038.5,11.37,6.994,7.027,49.23,87.35,0.9039,53.88,915.1,19.11,8066.7,321242.2,11.44,22.05,30.89,8.84,0.9535,20488.6,180.0,B2839,0,0.71928,15,0,0,train
P28,HFP-2400,41,2025-01-13 22:56,N,PVAc_D3,Eiche,13.07,18.0,1.946,53.8,2,11.44,7044.4,10.13,7.0,7.017,49.31,86.36,0.9158,57.62,884.4,17.21,7824.7,329067.0,10.38,22.92,29.34,6.42,0.9844,20489.5,179.4,B5873,0,0.73773,14,0,0,train
P28,HFP-2400,42,2025-01-13 23:58,N,PUR,Esche,8.35,30.0,2.271,68.4,3,14.4,7021.1,8.45,6.769,6.805,47.53,85.29,0.8937,57.51,915.0,18.5,12221.8,341288.8,10.01,22.04,32.11,10.07,0.8325,20490.6,175.5,B3885,0,0.76575,13,0,0,train
P28,HFP-2400,43,2025-01-14 01:27,N,PUR,Eiche,9.57,30.0,1.986,62.3,2,16.29,7019.9,11.25,6.802,6.84,47.75,84.27,0.9087,60.05,864.6,19.01,8559.6,349848.4,9.19,20.93,28.22,7.29,0.7708,20491.7,183.2,B1252,0,0.78446,12,0,0,train
P28,HFP-2400,44,2025-01-14 02:38,N,PVAc_D3,Esche,10.36,30.0,2.676,59.0,2,12.46,7030.4,9.15,6.92,6.931,48.65,86.69,0.9,59.05,870.3,17.05,7685.3,357533.6,10.28,20.31,28.79,8.47,0.9093,20492.6,184.3,B3703,0,0.80231,11,0,0,train
P28,HFP-2400,45,2025-01-14 03:58,N,PVAc_D3,Buche,7.94,25.0,3.091,64.7,2,14.7,7007.1,12.02,6.814,6.847,47.75,85.03,0.9006,63.32,920.6,20.7,9937.4,367471.0,9.35,19.46,30.4,10.94,1.0454,20493.7,194.2,B5483,0,0.8285,10,0,0,train
P28,HFP-2400,46,2025-01-14 05:17,N,PUR,Buche,11.76,38.0,2.026,75.0,3,21.39,7014.3,10.15,6.95,6.966,48.75,86.36,0.9052,60.07,859.0,17.35,11067.1,378538.1,8.73,21.57,26.44,4.86,0.9075,20495.0,183.5,B8732,0,0.85334,9,0,0,train
P28,HFP-2400,47,2025-01-14 06:48,F,PVAc_D3,Eiche,11.54,38.0,2.533,68.7,2,14.68,7006.5,10.85,6.922,6.956,48.5,85.99,0.9045,56.33,892.4,18.3,8811.3,387349.5,9.56,21.6,29.76,8.16,0.9379,20496.1,182.9,B3863,0,0.875,8,0,0,train
P28,HFP-2400,48,2025-01-14 08:11,F,PVAc_D4,Eiche,8.23,18.0,2.212,57.9,2,12.65,7006.8,7.21,6.715,6.726,47.05,84.13,0.897,62.07,855.0,15.05,5968.5,393318.0,10.09,20.84,28.21,7.38,1.0193,20497.1,176.8,B6153,0,0.8883,7,0,0,train
P28,HFP-2400,49,2025-01-14 09:25,F,PVAc_D3,Fichte,10.4,38.0,2.529,71.1,2,16.28,7029.0,11.5,6.873,6.882,48.31,85.49,0.9063,59.12,846.0,17.54,7954.8,401272.8,12.33,25.23,30.49,5.25,1.0696,20498.3,175.0,B2528,0,0.90695,6,0,0,train
P28,HFP-2400,50,2025-01-14 10:46,F,PVAc_D4,Esche,8.95,25.0,2.609,67.8,2,12.64,7017.5,6.07,6.754,6.77,47.4,84.39,0.9008,56.97,868.8,18.4,7829.6,409102.4,11.28,20.97,35.29,14.32,0.8792,20499.4,176.7,B6527,0,0.92381,5,0,0,train
P28,HFP-2400,51,2025-01-14 12:03,F,PVAc_D4,Fichte,11.32,18.0,1.737,54.6,2,12.82,7009.9,9.43,6.935,6.98,48.61,86.25,0.9038,60.9,803.2,19.45,8090.4,417192.8,12.77,24.62,35.54,10.92,1.1494,20500.3,177.4,B1066,0,0.94232,4,1,0,train
P28,HFP-2400,52,2025-01-14 13:18,F,PVAc_D4,Fichte,9.92,22.0,1.775,53.9,2,12.18,7028.6,10.82,6.815,6.834,47.9,84.55,0.9086,62.09,792.5,14.96,6092.0,423284.9,14.67,27.24,34.42,7.18,0.845,20501.2,168.6,B7934,0,0.95712,3,1,0,train
P28,HFP-2400,53,2025-01-14 14:30,S,PVAc_D3,Eiche,9.8,18.0,2.391,55.5,3,13.0,7012.7,9.83,6.824,6.828,47.86,85.16,0.9013,61.8,834.0,17.46,10461.1,433745.9,12.75,25.94,34.62,8.69,0.7338,20502.1,183.6,B5338,0,0.98112,2,1,0,train
P28,HFP-2400,54,2025-01-14 15:40,S,PVAc_D3,Esche,13.7,18.0,2.723,53.5,2,9.99,7044.2,6.77,7.06,7.078,49.73,88.02,0.9061,59.65,836.6,16.27,7586.7,441332.7,14.53,27.25,39.04,11.79,0.892,20503.0,166.3,B1408,0,0.9998,1,1,0,train
P28,HFP-2400,55,2025-01-14 16:43,S,PVAc_D4,Eiche,8.96,22.0,2.684,59.7,3,13.92,7027.7,10.5,6.821,6.838,47.94,84.66,0.9082,59.07,860.0,17.45,11307.1,452639.7,14.84,25.44,38.3,12.86,1.123,20504.0,179.3,B3145,1,1.0,0,1,0,train
P29,HFP-3200,1,2025-04-22 12:00,F,PVAc_D3,Eiche,11.01,22.0,2.137,51.9,2,11.52,7035.0,5.37,6.778,6.819,47.69,83.37,0.9172,61.06,877.0,15.65,7254.3,7254.3,21.26,34.79,31.79,-3.0,0.4995,19305.3,175.7,B7824,0,0.01584,44,0,0,train
P29,HFP-3200,2,2025-04-22 13:00,F,PUR,Esche,9.86,38.0,2.413,73.7,3,19.76,7022.1,5.42,6.809,6.872,47.81,82.36,0.9309,56.37,847.9,16.85,10565.1,17819.4,23.12,35.43,34.08,-1.35,0.4852,19306.5,183.9,B3947,0,0.03827,43,0,0,train
P29,HFP-3200,3,2025-04-22 14:27,S,PUR,Eiche,9.29,30.0,2.344,66.9,2,16.45,7004.6,13.4,6.754,6.786,47.31,82.66,0.9179,56.9,815.7,18.02,6805.0,24624.5,23.06,34.47,33.65,-0.82,0.8452,19307.7,166.6,B6538,0,0.05292,42,0,0,train
P29,HFP-3200,4,2025-04-22 15:44,S,PUR,Esche,13.57,25.0,1.55,63.8,2,16.04,7014.5,10.43,6.922,6.947,48.55,84.74,0.919,56.52,891.1,16.38,7258.4,31882.9,24.13,37.26,33.68,-3.58,0.9056,19308.7,180.9,B3824,0,0.0725,41,0,0,train
P29,HFP-3200,5,2025-04-22 17:08,S,PVAc_D4,Esche,13.58,30.0,2.478,63.3,2,12.89,7002.2,10.2,7.02,7.046,49.15,85.87,0.918,62.68,847.7,20.17,8481.9,40364.8,21.18,35.22,28.79,-6.43,0.724,19309.8,174.3,B3055,0,0.08981,40,0,0,train
P29,HFP-3200,6,2025-04-22 18:31,S,PVAc_D4,Buche,12.34,30.0,2.862,71.7,3,15.0,7027.9,14.28,6.97,7.0,48.99,85.45,0.9194,61.81,801.9,17.04,10361.6,50726.3,21.15,34.0,27.69,-6.31,0.6767,19311.0,174.0,B9449,0,0.11185,39,0,0,train
P29,HFP-3200,7,2025-04-22 20:00,S,PVAc_D4,Fichte,14.0,25.0,1.702,53.0,3,11.87,7037.6,8.63,6.975,7.016,49.09,86.58,0.9093,66.1,818.1,17.67,11108.0,61834.3,19.94,33.11,29.23,-3.88,0.8997,19311.9,175.6,B5461,0,0.13404,38,0,0,train
P29,HFP-3200,8,2025-04-22 21:04,S,PVAc_D4,Esche,8.47,30.0,2.086,60.3,3,12.6,7012.1,9.13,6.712,6.756,47.07,82.45,0.9155,57.04,830.0,18.54,11808.3,73642.7,22.32,34.77,27.78,-6.99,0.2907,19312.9,195.3,B7031,0,0.16146,37,0,0,train
P29,HFP-3200,9,2025-04-22 22:13,N,PVAc_D3,Eiche,10.9,25.0,2.078,59.2,2,15.6,7015.4,10.62,6.784,6.828,47.6,84.15,0.9071,64.39,764.8,19.14,7192.3,80835.0,19.68,32.12,26.37,-5.75,0.5975,19313.8,178.4,B2416,0,0.17631,36,0,0,train
P29,HFP-3200,10,2025-04-22 23:27,N,PUR,Eiche,10.38,18.0,2.411,57.7,2,13.49,7024.8,11.33,6.858,6.881,48.18,84.39,0.9156,61.43,852.3,17.21,7720.2,88555.2,17.3,29.65,22.49,-7.16,0.6673,19314.8,174.4,B5272,0,0.19376,35,0,0,train
P29,HFP-3200,11,2025-04-23 00:40,N,PUR,Fichte,11.01,25.0,2.714,64.0,2,13.73,7022.7,12.7,6.935,6.95,48.7,84.33,0.9262,65.68,901.0,16.69,8142.2,96697.3,19.97,32.71,26.81,-5.9,0.6027,19315.9,181.1,B2143,0,0.21247,34,0,0,train
P29,HFP-3200,12,2025-04-23 01:55,N,PVAc_D3,Fichte,10.44,38.0,1.996,68.5,2,15.05,7007.6,9.09,6.815,6.841,47.76,82.77,0.9254,63.38,883.8,19.44,8703.5,105400.8,19.4,32.04,25.62,-6.41,0.8792,19317.0,173.8,B1424,0,0.23081,33,0,0,train
P29,HFP-3200,13,2025-04-23 03:21,N,PUR,Esche,12.23,30.0,1.789,66.5,3,17.6,7023.3,10.9,6.908,6.957,48.52,85.26,0.9126,66.28,897.1,18.23,12145.6,117546.4,18.71,31.85,30.34,-1.51,0.6422,19318.1,178.2,B7359,0,0.25778,32,0,0,train
P29,HFP-3200,14,2025-04-23 04:48,N,PVAc_D4,Eiche,11.4,30.0,2.426,66.5,2,13.9,7038.0,9.8,6.864,6.882,48.31,83.83,0.9242,67.09,791.1,18.62,7659.3,125205.7,17.89,29.31,29.56,0.25,0.5424,19319.2,173.3,B3058,0,0.27349,31,0,0,train
P29,HFP-3200,15,2025-04-23 06:10,F,PVAc_D3,Fichte,9.6,30.0,2.807,69.4,2,13.11,7024.4,10.16,6.827,6.845,47.95,83.65,0.9194,62.46,843.3,17.73,7784.2,132990.0,20.15,32.84,27.17,-5.68,0.5776,19320.4,176.8,B5045,0,0.29231,30,0,0,train
P29,HFP-3200,16,2025-04-23 07:29,F,PUR,Fichte,12.86,38.0,2.363,73.8,2,16.4,7014.3,10.76,6.976,6.996,48.93,85.07,0.9225,58.12,830.3,16.37,7015.7,140005.7,18.91,31.87,26.22,-5.65,0.8942,19321.6,169.1,B4544,0,0.30845,29,0,0,train
P29,HFP-3200,17,2025-04-23 08:52,F,PUR,Esche,12.21,30.0,2.359,63.7,2,15.59,7021.9,9.96,6.901,6.922,48.46,84.8,0.9165,65.89,857.6,18.4,8365.0,148370.7,19.25,31.58,27.9,-3.67,0.8694,19322.7,167.7,B6147,0,0.32851,28,0,0,train
P29,HFP-3200,18,2025-04-23 10:09,F,PVAc_D3,Eiche,12.24,22.0,2.686,56.3,2,12.87,7026.0,6.39,6.928,6.957,48.68,85.23,0.916,61.78,886.8,18.31,8311.9,156682.5,20.43,32.87,29.56,-3.31,0.7261,19323.6,189.4,B5114,0,0.34689,27,0,0,train
P29,HFP-3200,19,2025-04-23 11:27,F,PVAc_D3,Esche,13.56,22.0,2.452,56.6,2,10.54,7002.7,5.48,6.989,7.029,48.94,86.11,0.9115,58.28,839.1,16.49,6726.9,163409.4,19.75,34.32,28.4,-5.92,0.7941,19324.6,171.3,B2812,0,0.36257,26,0,0,train
P29,HFP-3200,20,2025-04-23 12:38,F,PUR,Eiche,10.29,30.0,2.63,71.3,2,16.33,7003.1,6.54,6.828,6.858,47.82,84.4,0.9087,60.69,826.5,18.01,7425.3,170834.8,21.81,34.1,27.61,-6.49,0.9084,19325.8,179.1,B4670,0,0.3816,25,0,0,train
